market_depth,run_id,curve_roughness,return_volatility
500,34,0.0010003730380259766,0.0015072570531777627
500,35,0.001001001001001004,0.0014767887662633962
500,36,0.0010010010010010045,0.0015585066803488143
500,37,0.0009998971524790925,0.0015616930298469232
500,38,0.001001001001001005,0.001511793417143808
500,39,0.001001001001001005,0.0015222598362658354
500,40,0.0010010010010010051,0.0015278690094393521
500,41,0.001001001001001004,0.0015041214074374622
500,42,0.0010002539975891211,0.0014524153137447358
500,43,0.0009999638827290378,0.0015843264964272821
500,44,0.001000247291886934,0.001488269920868015
500,45,0.0009998598197946298,0.0014934197250819872
500,46,0.00099790522576361,0.001442640391856733
500,47,0.000999403163166822,0.0015537012830476493
500,48,0.0010010010010010058,0.0014990425134380838
500,49,0.0009991009193567922,0.0015164769401553072
500,50,0.0010010010010010045,0.0015925048167112473
500,51,0.0010010010010010055,0.001563853055333383
500,52,0.0009990683806219126,0.0015486330406507879
500,53,0.0009994954667434533,0.0016069384136433212
500,54,0.0010004258367301553,0.0015018228019146916
500,55,0.001000829398504327,0.0014687515703258845
500,56,0.0009993322416556804,0.0014865815274542288
500,57,0.001001001001001005,0.0015400780030034374
500,58,0.0009996029980385375,0.0014393259067770274
500,59,0.0010008519018560149,0.001508598732310035
500,60,0.0010010010010010036,0.001532355822068106
500,61,0.0010008177125263567,0.001472660690753338
500,62,0.0009976196286083895,0.0014901447109848752
500,63,0.0010010010010010045,0.0014429548804361643
500,64,0.0010007912234689291,0.0015302177559567058
500,65,0.001000132236033914,0.001513827011346404
500,66,0.0009985947516481632,0.0015109721848064652
500,67,0.0009993354817725208,0.00147609384624536
500,68,0.0010003390298837403,0.0015053468262332828
500,69,0.0009999619742979424,0.0014504749490943302
500,70,0.0010008950173457975,0.0014829632448024911
500,71,0.0010000502514694821,0.001527412270841761
500,72,0.000999131923338309,0.0015311600255797312
500,73,0.000997300337891732,0.0015173205057924257
500,74,0.000999809570697842,0.001499831932643453
500,75,0.0009998297047229586,0.0015857901793015887
500,76,0.001000599347517289,0.001551377002165734
500,77,0.000999347289288105,0.0015248469080646654
500,78,0.0009995412493379963,0.001482882490721065
500,79,0.0010002592650779907,0.0015921823350695606
500,80,0.0009976687772542158,0.0014613818017125092
500,81,0.0010000605008136923,0.0015330784123256589
500,82,0.001001001001001005,0.001522493637309213
500,83,0.0009994031074553394,0.0015128729322669882
500,84,0.0010002404113102466,0.001523013216757464
500,85,0.000998043357269717,0.0015994334212988913
500,86,0.0009976024410635839,0.0015076828431017342
