wealth_multiplier,run_id,mean_reversion_beta,mean_reversion_alpha,mean_reversion_r2,price_variance,log_deviation_variance,final_price,volatility
1.0,25,-0.0035385850922745104,3.0008355299307724e-05,0.0011546114447628097,10.2448303273058,0.0009759453588190143,97.47202585659248,0.0032486995891446995
1.0,26,-0.013348338498450804,-0.00013074617889665557,0.0063499999184635225,3.856311740769812,0.0003932855731627878,100.87096007618311,0.003321988174377809
1.0,27,-0.0034826266466875316,2.9152638451534853e-05,0.0015137968098632992,12.861294056847994,0.0012875882501419778,102.22781307966677,0.003213387571719326
1.0,28,-0.02382547498680486,0.00010053608679974593,0.010923481499738097,2.0845936810962558,0.00020638937342647832,102.37308150390382,0.0032710959174024933
1.0,29,-0.006465028058832811,-7.498593140340093e-06,0.0030025163032250113,7.267725684469013,0.0007307805915282426,101.43555200854811,0.0031909704289530215
1.0,30,-0.03295888285364159,-1.1570827324996344e-05,0.016450380795574926,1.5886981883017215,0.0001574201855746662,100.25681371118775,0.0032271820618534593
1.0,31,-0.009763188315442385,-7.768551110804974e-05,0.004357078478692045,4.822792656776552,0.00048069912623692354,97.39013087431462,0.003242272225622308
1.0,32,-0.0203096421565998,0.0004938596464472957,0.011044373122378048,2.7058213284559005,0.0002562044361508355,102.87226065296444,0.0030958633297344094
1.0,33,-0.01078702198884433,-0.00014951855261655426,0.0037149431897922636,3.325397665944052,0.0003379102347358302,95.49487595363397,0.0032405361504059577
1.0,34,-0.005985032603769338,6.364265839414928e-05,0.0027320289991072944,7.942803381058221,0.0007712145957063707,102.41183402695665,0.0031812249500897762
1.0,35,-0.02199251675998145,0.00044960807446548624,0.009696314853878785,2.104312621892805,0.00020481510010756537,104.68097269690394,0.003185975167285531
1.0,36,-0.004479108150210145,-0.0001765804573337996,0.0025240403119471955,13.362253745283878,0.0014213606036924595,97.21217046274063,0.0033645703020662473
1.0,37,-0.015986445942982312,0.00036715011961923233,0.008127155547318243,3.9492111854713956,0.0003809786146573468,103.50699466648189,0.0034624454036029898
1.0,38,-0.00253213398799105,-9.568830804535212e-05,0.0005110451587048148,8.659798906698855,0.0008673720571121193,94.84493037912333,0.0032897902306816217
1.0,39,-0.0044857015713004045,4.954083979591359e-06,0.0014466973514608572,8.033666511543107,0.0007800276329462693,96.92287829353262,0.003288040222193955
